SOLD TO PARTY,SALES ORG,TYPE,VEH/KIT,PERIOD,BV,REGION,CURRENCY,Dispatch Plant,SHIP TO PARTY,TotalQty,GLCODE,YNDP,Per Unit 
13049,ZDOM,CKD,VEH,2024-04,DH61,UP,INR,PT01,13049,28,510101,2401280,85760
13334,ZDOM,CKD,VEH,2024-04,DH61,MAH,INR,CH01,13334,7,510101,596540,85220
13498,ZDOM,CKD,VEH,2024-04,DH61,OR,INR,PT01,13498,22,510101,1848220,84010
13052,ZDOM,CKD,VEH,2024-04,DH61,AP,INR,CH01,13052,16,510101,1335440,83465
10138,ZDOM,CKD,VEH,2024-04,DH61,HR,INR,PT01,10138,2,510101,171510,85755
10940,ZDOM,CKD,VEH,2024-04,DH61,BH,INR,PT01,10940,11,510101,935110,85010
13790,ZDOM,CKD,VEH,2024-04,DH61,JK,INR,PT01,13790,3,510101,255165,85055
13336,ZDOM,CKD,VEH,2024-04,DH61,TN,INR,CH01,13336,10,510101,834650,83465
12950,ZDOM,CKD,VEH,2024-04,DH61,KAR,INR,CH01,12950,4,510101,339800,84950
10309,ZDOM,CKD,VEH,2024-04,DH61,MP,INR,PT01,10309,4,510101,340820,85205
11920,ZDOM,CKD,VEH,2024-04,DH61,GJ,INR,PT01,11920,4,510101,338060,84515
13063,ZDOM,CKD,VEH,2024-04,DH61,UP,INR,PT01,13063,2,510101,171520,85760
10296,ZDOM,CKD,VEH,2024-04,DH61,RJ,INR,PT01,A10296,4,510101,341220,85305
